subsystem,code,lang,short_message,user_hint,operation
1,0X072A,da,For hurtig betjening,Klem for meget,Tjek venligst og klik på FJERN for at gendanne
1,0X072D,da,Klem for meget,Klem for meget,
1,0X073A,da,Hardwarefejl,Hall-anomali,Tjek venligst og klik på FJERN for at gendanne
8,0X072A,da,For hurtig betjening,Klem for meget,Tjek venligst og klik på FJERN for at gendanne
8,0X072D,da,Klem for meget,Klem for meget,
8,0X073A,da,Hardwarefejl,Hall-anomali,Tjek venligst og klik på FJERN for at gendanne
1,0X595D,da,Kirurgkonsollens lydenhed er unormal,Kirurgkonsollens lydenhed er unormal,Kontakt venligst kundeservice
1,0X596D,da,Endoskopcontrollerens lydenhed er unormal,Endoskopcontrollerens lydenhed er unormal,Kontakt venligst kundeservice
1,0X460D,da,Betjening er ikke tilladt under skift af kontrol,Betjening er ikke tilladt under skift af kontrol,
8,0X460D,da,Betjening er ikke tilladt under skift af kontrol,Betjening er ikke tilladt under skift af kontrol,
6,0XB60D,da,Optical beam connection abnormal,Unormal tilslutning af styrebjælke,Kontroller venligst forbindelsen
6,0XB61D,da,Unormal tilslutning af kold lyskildekontrolledning,Unormal tilslutning af kold lyskildekontrolledning,Kontroller venligst forbindelsen
1,0X597E,da,Træningsudstyr signalerer ændringer,Træningsudstyr signalerer ændringer,
6,0XB62D,da,Kold lyskildetemperatur er for høj,Kold lyskildetemperatur er for høj,
6,0XB63D,da,Levetiden for den kolde lyskildepære nærmer sig sin levetid,Levetiden for den kolde lyskildepære nærmer sig sin levetid,
6,0XB64D,da,Den kolde lyskildepære har nået slutningen af sin levetid,Den kolde lyskildepære har nået slutningen af sin levetid,
1,0X122D,da,Nødstopkontakten på operationsvognen udløses,Nødstopkontakten på operationsvognen udløses,
8,0X122D,da,Nødstopkontakten på operationsvognen udløses,Nødstopkontakten på operationsvognen udløses,
1,0X588E,da,Optegnelse af operationstype,Optegnelse af operationstype,
1,0X597D,da,Kirurgisk lydenhed er ikke tilsluttet,Kirurgisk lydenhed er ikke tilsluttet,Kontakt venligst kundeservice
1,0X598D,da,Unormalt lydudstyr i den kirurgiske ende,Unormalt lydudstyr i den kirurgiske ende,Kontakt venligst kundeservice
1,0X353D,da,Tag venligst kablet ud af kirurgisk trolley i simulatortilstand,Tag venligst kablet ud af kirurgisk trolley i simulatortilstand,
1,0X352C,da,Simulatorkommunikation afbrudt,Simulatorkommunikation afbrudt,Kontroller venligst, om netværkskablet er tilsluttet korrekt
1,0X023D,da,Armen er blokeret,Armen er blokeret,
1,0X599D,da,Kontroller armens serienummer,Kontroller armens serienummer,
1,0X129D,da,Træd venligst endoskoppedalen igen,Træd venligst endoskoppedalen igen,
1,0X602E,da,,,
1,0X602D,da,,,Vend venligst tilbage til hovedsiden
1,0X603E,da,,,
8,0X08AD,da,Deaktivering af arm mislykkedes,Deaktivering af arm mislykkedes,Prøv venligst igen
8,0X08BD,da,Aktivering af arm mislykkedes,Aktivering af arm mislykkedes,Prøv venligst igen
8,0X08CD,da,Armen aktiveres,Armen aktiveres,
8,0X08DD,da,Aktivering af arm mislykkedes,Aktivering af arm mislykkedes,
8,0X08ED,da,Armen er deaktiveret,Armen er deaktiveret,
1,0X461D,da,Endoskoparm låst,Endoskoparm låst,
6,0XB88D,da,3D fuld skærm billede-i-billede er ikke korrekt forbundet til inputkilden,3D fuld skærm billede-i-billede er ikke korrekt forbundet til inputkilden,
1,0X462D,da,Sluk venligst fluorescensfølsomhedstilstanden, før du betjener,Sluk venligst fluorescensfølsomhedstilstanden, før du betjener,
1,0X424D,da,Local take,Local take,
1,0X425D,da,Local give,Local give,
1,0X426D,da,Local take all,Local take all,
8,0X424D,da,Remote take,Remote take,
8,0X425D,da,Remote give,Remote give,
8,0X426D,da,Remote take all,Remote take all,
6,0XB65D,da,Indgangskilde HDMI 1 ikke tilsluttet,Indgangskilde HDMI 1 ikke tilsluttet,
6,0XB66D,da,Indgangskilde HDMI 2 ikke tilsluttet,Indgangskilde HDMI 2 ikke tilsluttet,
6,0XB67D,da,Indgangskilde SDI 1 ikke tilsluttet,Indgangskilde SDI 1 ikke tilsluttet,
6,0XB68D,da,Indgangskilde SDI 2 ikke tilsluttet,Indgangskilde SDI 2 ikke tilsluttet,
1,0X2EED,da,,,Træd ikke på pedalerne i begge ender på samme tid
8,0X2EED,da,,,Træd ikke på pedalerne i begge ender på samme tid
1,0X2FCD,da,Ingen arm til at skifte,Ingen arm til at skifte,
8,0X2FCD,da,Ingen arm til at skifte,Ingen arm til at skifte,
4,0X143D,da,Udtømt batteri,Udtømt batteri,
4,0X144D,da,Lavt batteri,Lavt batteri,
1,0X193D,da,Large vessel wall closure device disconnection, cleaning and inspection of cables,Large vessel wall closure device disconnection, cleaning and inspection of cables,Please inspect the connections.
1,0X192D,da,Please check if there is a malfunction in the driver of the large vessel closure device,Please check if there is a malfunction in the driver of the large vessel closure device,Please inspect the connections.
1,0X138D,da,Hæftemaskinebookingen er brugt, udskift den venligst,Hæftemaskinebookingen er brugt, udskift den venligst,Skift booking
1,0X137D,da,Hæftemaskinen er returneret og færdiggjort. Opdater venligst reservationen,Hæftemaskinen er returneret og færdiggjort. Opdater venligst reservationen,Skift booking
1,0X430D,da,Skærmens billedhastighed er uegnet til operation,Skærmens billedhastighed er uegnet til operation,
1,0X429B,da,Unormal datakildeændring,Unormal datakildeændring,Tjek netværksindstillingerne
8,0X429B,da,Unormal datakildeændring,Unormal datakildeændring,Tjek netværksindstillingerne
1,0X611D,da,Trokar montering lykkedes,Trokar montering lykkedes,
1,0X33FE,da,Tocar-status ændres,Tocar-status ændres,
1,0XA01E,da,Opstartslog,Opstartslog,
1,0XA02E,da,Nedlukningslog,Nedlukningslog,
8,0XA01E,da,Opstartslog,Opstartslog,
8,0XA02E,da,Nedlukningslog,Nedlukningslog,
1,0X612D,da,,,Fjern venligst instrumentet
1,0X427D,da,Local give all,Local give all,
8,0X427D,da,Remote give all,Remote give all,
1,0X401D,da,Dårlig netværkskvalitet,Dårlig netværkskvalitet,Ingen operation tilladt
1,0X402D,da,Dårlig netværkskvalitet,Dårlig netværkskvalitet,Operation ikke anbefalet
1,0X403D,da,Middel netværkskvalitet,Middel netværkskvalitet,Betjen venligst langsomt med forsigtighed
1,0X404D,da,Gennemsnitlig netværkskvalitet,Gennemsnitlig netværkskvalitet,Betjen venligst langsomt
1,0X463D,da,Endoskop i bevægelse,Endoskop i bevægelse,Vent venligst
8,0X463D,da,Endoskop i bevægelse,Endoskop i bevægelse,Vent venligst
1,0X464D,da,Instrumentarm kollision,Instrumentarm kollision,Opmærksomhed
1,0X623D,da,Normal tilstand,Normal tilstand,
1,0X627D,da,Fluorescens tilstand,Fluorescens tilstand,
1,0X629D,da,Billedfusion,Billedfusion,
3,0X164D,da,Beskyttelse af forbindelse,Beskyttelse af forbindelse,Juster venligst masteren opad
3,0X165D,da,Beskyttelse af forbindelse,Beskyttelse af forbindelse,Juster venligst monitors højde nedad
9,0X164D,da,Beskyttelse af forbindelse,Beskyttelse af forbindelse,Juster venligst masteren opad
9,0X165D,da,Beskyttelse af forbindelse,Beskyttelse af forbindelse,Juster venligst monitors højde nedad
,,,,,
,,,,,
,,,,,
,,,,,
