subsystem,code,lang,short_message,user_hint,operation
1,0X594D,nl,Interferentie links/rechts,Interferentie links/rechts,Pas aan
1,0X88DE,nl,,,
8,0X594D,nl,Interferentie links/rechts,Interferentie links/rechts,Pas aan
1,0X072A,nl,Te snelle bediening,Te hard knijpen,Controleer en klik op VERWIJDEREN om te herstellen
1,0X072D,nl,Te hard knijpen,Te hard knijpen,
1,0X073A,nl,Hardwarefout,Hal anomalie,Controleer en klik op VERWIJDEREN om te herstellen
8,0X072A,nl,Te snelle bediening,Te hard knijpen,Controleer en klik op VERWIJDEREN om te herstellen
8,0X072D,nl,Te hard knijpen,Te hard knijpen,
8,0X073A,nl,Hardwarefout,Hal anomalie,Controleer en klik op VERWIJDEREN om te herstellen
1,0X595D,nl,Console audio-apparaat abnormaal,Console audio-apparaat abnormaal,Contacteer klantenservice
1,0X596D,nl,Endoscoop audio-apparaat abnormaal,Endoscoop audio-apparaat abnormaal,Contacteer klantenservice
1,0X460D,nl,Operatie niet toegestaan tijdens schakeling,Operatie niet toegestaan tijdens schakeling,
8,0X460D,nl,Operatie niet toegestaan tijdens schakeling,Operatie niet toegestaan tijdens schakeling,
6,0XB60D,nl,Abnormale optische straalverbinding,Abnormale optische straalverbinding,Controleer de verbinding
6,0XB61D,nl,Abnormale koude lichtbron-regellijn,Abnormale koude lichtbron-regellijn,Controleer de verbinding
1,0X597E,nl,,,
6,0XB62D,nl,De temperatuur van de koude lichtbron is te hoog,De temperatuur van de koude lichtbron is te hoog,
6,0XB63D,nl,De levensduur van de koude gloeilamp ligt dicht bij de servicelevensduur,De levensduur van de koude gloeilamp ligt dicht bij de servicelevensduur,
6,0XB64D,nl,De levensduur van de koude gloeilamp ligt dicht bij de servicelevensduur,De levensduur van de koude gloeilamp ligt dicht bij de servicelevensduur,
1,0X122D,nl,Pati?ntenwagen Noodstopschakelaar is geactiveerd,Pati?ntenwagen Noodstopschakelaar is geactiveerd,
8,0X122D,nl,Pati?ntenwagen Noodstopschakelaar is geactiveerd,Pati?ntenwagen Noodstopschakelaar is geactiveerd,
1,0X588E,nl,,,
1,0X597D,nl,Audioapparaat voor pati?ntenwagen maakt geen verbinding,Audioapparaat voor pati?ntenwagen maakt geen verbinding,Contacteer klantenservice
1,0X598D,nl,Pati?ntenwagen audioapparaat is abnormaal,Pati?ntenwagen audioapparaat is abnormaal,Contacteer klantenservice
1,0X353D,nl,Koppel de kabels los met de pati?ntenwagen in de simulatiemodus,Koppel de kabels los met de pati?ntenwagen in de simulatiemodus,
1,0X352C,nl,Simulatorcommunicatie verbroken,Simulatorcommunicatie verbroken,Controleer of de netwerkkabel goed is aangesloten
1,0X023D,nl,Arm geblokkeerd,Arm geblokkeerd,
1,0X599D,nl,Controleer het serienummer van de arm,Controleer het serienummer van de arm,
1,0X129D,nl,Trap het endoscooppedaal nogmaals in,Trap het endoscooppedaal nogmaals in,
1,0X602E,nl,,,
1,0X602D,nl,,,Terug naar hoofdpagina
1,0X603E,nl,,,
8,0X08AD,nl,Arm uitschakelen mislukt,Arm uitschakelen mislukt,Probeer opnieuw
8,0X08BD,nl,Arm inschakelen mislukt,Arm inschakelen mislukt,Probeer opnieuw
8,0X08CD,nl,Arm inschakelen,Arm inschakelen,
8,0X08DD,nl,Arm inschakelen mislukt,Arm inschakelen mislukt,
8,0X08ED,nl,Arm uitgeschakeld,Arm uitgeschakeld,
1,0X461D,nl,Endoscooparm vergrendeld,Endoscooparm vergrendeld,
6,0XB88D,nl,3D beeld-in-beeld op volledig scherm is niet correct aangesloten op de ingangsbron,3D beeld-in-beeld op volledig scherm is niet correct aangesloten op de ingangsbron,
1,0X462D,nl,Schakel de fluorescentiegevoeligheidsmodus uit voordat u gaat werken,Schakel de fluorescentiegevoeligheidsmodus uit voordat u gaat werken,
1,0X424D,nl,Local take,Local take,
1,0X425D,nl,Local give,Local give,
1,0X426D,nl,Local take all,Local take all,
8,0X424D,nl,Remote take,Remote take,
8,0X425D,nl,Remote give,Remote give,
8,0X426D,nl,Remote take all,Remote take all,
6,0XB65D,nl,Invoerbron HDMI 1 niet aangesloten,Invoerbron HDMI 1 niet aangesloten,
6,0XB66D,nl,Invoerbron HDMI 2 niet aangesloten,Invoerbron HDMI 2 niet aangesloten,
6,0XB67D,nl,Invoerbron SDI 1 niet aangesloten,Invoerbron SDI 1 niet aangesloten,
6,0XB68D,nl,Invoerbron SDI 2 niet aangesloten,Invoerbron SDI 2 niet aangesloten,
1,0X2EED,nl,,,Trap niet aan beide kanten tegelijk op de pedalen
8,0X2EED,nl,,,Trap niet aan beide kanten tegelijk op de pedalen
1,0X2FCD,nl,Geen arm om te wisselen,Geen arm om te wisselen,
8,0X2FCD,nl,Geen arm om te wisselen,Geen arm om te wisselen,
4,0X143D,nl,Uitgeputte batterij,Uitgeputte batterij,
4,0X144D,nl,Lage batterij,Lage batterij,
1,0X193D,nl,"Grote vaatwandafsluitingsapparaat loskoppelen, reinigen en inspectie van kabels","Grote vaatwandafsluitingsapparaat loskoppelen, reinigen en inspectie van kabels",Please inspect the connections.
1,0X192D,nl,Controleer of er een storing is in de driver van het grote vaatwandafsluitingsapparaat,Controleer of er een storing is in de driver van het grote vaatwandafsluitingsapparaat,Please inspect the connections.
1,0X138D,nl,"De nietmachineboeking is gebruikt, vervang deze alstublieft","De nietmachineboeking is gebruikt, vervang deze alstublieft",Wijzig boeking
1,0X137D,nl,De nietmachine is teruggestuurd en voltooid. Werk de boeking alstublieft bij,De nietmachine is teruggestuurd en voltooid. Werk de boeking alstublieft bij,Wijzig boeking
1,0X430D,nl,De beeldfrequentie van het scherm is ongeschikt voor chirurgie,De beeldfrequentie van het scherm is ongeschikt voor chirurgie,
1,0X429B,nl,Abnormale gegevensbronwijziging,Abnormale gegevensbronwijziging,controleer a.u.b. de netwerkinstellingen
8,0X429B,nl,Abnormale gegevensbronwijziging,Abnormale gegevensbronwijziging,controleer a.u.b. de netwerkinstellingen
1,0X611D,nl,Trocar montage geslaagd,Trocar montage geslaagd,
1,0X33FE,nl,Tocar-statuswijzigingen,Tocar-statuswijzigingen,
1,0XA01E,nl,Opstartlogboek,Opstartlogboek,
1,0XA02E,nl,Afsluitlogboek,Afsluitlogboek,
8,0XA01E,nl,Opstartlogboek,Opstartlogboek,
8,0XA02E,nl,Afsluitlogboek,Afsluitlogboek,
1,0X612D,nl,,,Verwijder a.u.b. het instrument
1,0X427D,nl,Local give all,Local give all,
8,0X427D,nl,Remote give all,Remote give all,
1,0X401D,nl,Slecht netwerkkwaliteit,Slecht netwerkkwaliteit,Geen operatie toegestaan
1,0X402D,nl,Slecht netwerkkwaliteit,Slecht netwerkkwaliteit,Bewerking niet aanbevolen
1,0X403D,nl,Gemiddelde netwerkkwaliteit,Gemiddelde netwerkkwaliteit,Werk langzaam en voorzichtig
1,0X404D,nl,Gemiddelde netwerkkwaliteit,Gemiddelde netwerkkwaliteit,Werk langzaam
1,0X463D,nl,Endoscoop in beweging,Endoscoop in beweging,Even geduld aub
8,0X463D,nl,Endoscoop in beweging,Endoscoop in beweging,Even geduld aub
1,0X464D,nl,Botsing van instrumentarm,Botsing van instrumentarm,Opgelet
1,0X623D,nl,Normale modus,Normale modus,
1,0X627D,nl,Fluorescentie modus,Fluorescentie modus,
1,0X629D,nl,Beeldfusie,Beeldfusie,
3,0X164D,nl,Verbindingsbeveiliging,Verbindingsbeveiliging,Gelieve de master omhoog aan te passen
3,0X165D,nl,Verbindingsbeveiliging,Verbindingsbeveiliging,Gelieve de hoogte van de monitor naar beneden aan te passen
9,0X164D,nl,Verbindingsbeveiliging,Verbindingsbeveiliging,Gelieve de master omhoog aan te passen
9,0X165D,nl,Verbindingsbeveiliging,Verbindingsbeveiliging,Gelieve de hoogte van de monitor naar beneden aan te passen
