subsystem,code,lang,short_message,user_hint,operation
8,0X54EE,fr,,,
8,0X54FE,fr,,,
8,0X560E,fr,,,
8,0X561E,fr,,,
8,0X562E,fr,,,
8,0X563E,fr,,,
8,0X564E,fr,,,
8,0X565E,fr,,,
8,0X567E,fr,,,
8,0X568E,fr,,,
8,0X569E,fr,,,
8,0X56AE,fr,,,
8,0X56CE,fr,,,
8,0X56DE,fr,,,
8,0X56EE,fr,,,
8,0X56FE,fr,,,
8,0X573E,fr,,,
8,0X574E,fr,,,
8,0X575E,fr,,,
8,0X576E,fr,,,
8,0X577E,fr,,,
8,0X578E,fr,,,
1,0X580C,fr,Ne pas calculer la durée de vie de l'instrument,Ne pas calculer la durée de vie de l'instrument,
1,0X580E,fr,,,
1,0X512E,fr,,,
1,0X513E,fr,,,
1,0X590E,fr,,,
1,0X591E,fr,,,
1,0X594E,fr,,,
1,0X040D,fr,Dépasser la limite d'écart de mouvement,Dépasser la limite d'écart de mouvement,Attention
8,0X040D,fr,Dépasser la limite d'écart de mouvement,Dépasser la limite d'écart de mouvement,Attention
1,0X665A,fr,Exception concernant les données,Exception concernant les données,Cliquer sur REMOVE pour restaurer
8,0X455A,fr,Exception concernant les données,Exception concernant les données,Cliquer sur REMOVE pour restaurer
8,0X70CE,fr,,,
1,0X581E,fr,,,
8,0X2BDD,fr,L'instrument droit et l'instrument gauche atteignent la limite de rotation,L'instrument droit et l'instrument gauche atteignent la limite de rotation,
6,0XB07D,fr,Réseau non connecté,Réseau non connecté,Veuillez vérifier le câble de communication
1,0x580D,fr,Attendre la fin de l'auto-test,Attendre la fin de l'auto-test,
1,0x581D,fr,Réglage de sortie d'abord,Réglage de sortie d'abord,
1,0x582D,fr,Intervention chirurgicale de sortie confirmée état premier,Intervention chirurgicale de sortie confirmée état premier,
1,0x583D,fr,Commande d'embrayage de sortie d'abord,Commande d'embrayage de sortie d'abord,
1,0x584D,fr,Contrôle maître-esclave de sortie d'abord,Contrôle maître-esclave de sortie d'abord,
1,0x585D,fr,Contrôle de l'endoscope de sortie d'abord,Contrôle de l'endoscope de sortie d'abord,
6,0XB54D,fr,Port série anormal,Port série anormal,Veuillez contacter le service à la clientèle
6,0XB55D,fr,Défaut de paramétrer l'image,Défaut de paramétrer l'image,Veuillez réessayer
6,0XB56D,fr,L'instrument est trop loin du centre du champ de vue,L'instrument est trop loin du centre du champ de vue,
1,0x586D,fr,Veuillez ajuster la distance entre bras {0} et bras {1},Veuillez ajuster la distance entre bras {0} et bras {1},
1,0x55CE,fr,,,
6,0XB57D,fr,Impossible de configurer le paramètre d'image,Impossible de configurer le paramètre d'image,Veuillez contacter le service à la clientèle
6,0XB58A,fr,Contrôleur de démarrage de l'endoscope anormal,Contrôleur de démarrage de l'endoscope anormal,Veuillez redémarrer le contrôleur de l'endoscope
6,0XB59A,fr,Impossible de configurer l'interface du contrôleur de l'endoscope,Impossible de configurer l'interface du contrôleur de l'endoscope,Veuillez redémarrer le contrôleur de l'endoscope
1,0X456A,fr,Exception concernant les données,Défaut de transfert des paramètres,Veuillez vérifier
8,0X456A,fr,Exception concernant les données,Défaut de transfert des paramètres,Veuillez vérifier
1,0X457A,fr,Exception concernant les données,Échec de la vérification des paramètres,Veuillez vous reconnecter
8,0X457A,fr,Exception concernant les données,Échec de la vérification des paramètres,Veuillez vous reconnecter
1,0X458E,fr,,,
1,0X459E,fr,,,
1,0X131D,fr,Échec à redémarrer,Échec à redémarrer,
8,0X131D,fr,Échec à redémarrer,Échec à redémarrer,
1,0X453D,fr,La FPS est faible,La FPS est faible,Veuillez activer lentement
8,0X453D,fr,La FPS est faible,La FPS est faible,Veuillez activer lentement
1,0X587D,fr,Le Maître se réinstalle,Le Maître se réinstalle,
1,0X88BE,fr,,,
8,0X587D,fr,Le Maître se réinstalle,Le Maître se réinstalle,
8,0X88BE,fr,,,
1,0X103A,fr,Défaut de réseau,Rupture de la connexion au câble du réseau de patients,Veuillez vérifier et cliquer sur "Rejeter" pour restaurer
1,0X104A,fr,Défaut de réseau,Défaillance de la connexion au câble d'urgence,Veuillez vérifier et cliquer sur "Rejeter" pour restaurer
1,0X105A,fr,Défaut matériel,Certificat d'autorisation invalidé,Veuillez redémarrer le système
8,0X105A,fr,Défaut matériel,Certificat d'autorisation invalidé,Veuillez redémarrer le système
1,0X588D,fr,Le dispositif audio de la console du chirurgien ne se connecte pas,Le dispositif audio de la console du chirurgien ne se connecte pas,Veuillez contacter le service à la clientèle
1,0X589D,fr,Le dispositif audio du contrôleur de l'endoscope ne se connecte pas,Le dispositif audio du contrôleur de l'endoscope ne se connecte pas,Veuillez contacter le service à la clientèle
1,0X591D,fr,Exception relative au service audio,Exception relative au service audio,Veuillez contacter le service à la clientèle
1,0X592D,fr,Le contrôle de l'interface de la console est anormal,Le contrôle de l'interface de la console est anormal,Veuillez contacter le service à la clientèle
1,0X593D,fr,Instrument trop haut, veuillez ajuster vers le bas,Instrument trop haut, veuillez ajuster vers le bas,
1,0X594D,fr,Interférence entre la gauche et la droite,Interférence entre la gauche et la droite,Veuillez ajuster
1,0X88DE,fr,,,
8,0X594D,fr,Interférence entre la gauche et la droite,Interférence entre la gauche et la droite,Veuillez ajuster
1,0X072A,fr,Une opération trop rapide,trop presser,Veuillez vérifier et cliquer sur "Rejeter" pour restaurer
1,0X072D,fr,trop presser,trop presser,
1,0X073A,fr,Défaut matériel,Anomalie de Hall,Veuillez vérifier et cliquer sur "Rejeter" pour restaurer
8,0X072A,fr,Une opération trop rapide,trop presser,Veuillez vérifier et cliquer sur "Rejeter" pour restaurer
8,0X072D,fr,trop presser,trop presser,
8,0X073A,fr,Défaut matériel,Anomalie de Hall,Veuillez vérifier et cliquer sur "Rejeter" pour restaurer
1,0X595D,fr,Le dispositif audio de la console de chirurgien est anormal,Le dispositif audio de la console de chirurgien est anormal,Veuillez contacter le service à la clientèle
1,0X596D,fr,Le dispositif audio du contrôleur de l'endoscope est anormal,Le dispositif audio du contrôleur de l'endoscope est anormal,Veuillez contacter le service à la clientèle
1,0X460D,fr,L'opération n'est pas permise pendant le commutateur de commande,L'opération n'est pas permise pendant le commutateur de commande,
8,0X460D,fr,L'opération n'est pas permise pendant le commutateur de commande,L'opération n'est pas permise pendant le commutateur de commande,
6,0XB60D,fr,Connexion anormale du faisceau de guidage,Connexion anormale du faisceau de guidage,Veuillez vérifier la connexion
6,0XB61D,fr,Connexion anormale de la ligne de commande de la source de lumière froide,Connexion anormale de la ligne de commande de la source de lumière froide,Veuillez vérifier la connexion
1,0X597E,fr,,,
6,0XB62D,fr,La température de la source de lumière froide est trop élevée,La température de la source de lumière froide est trop élevée,
6,0XB63D,fr,La durée de vie de l'ampoule à source de lumière froide approche de sa durée de vie,La durée de vie de l'ampoule à source de lumière froide approche de sa durée de vie,
6,0XB64D,fr,L'ampoule de la source de lumière froide a atteint la fin de sa durée de vie,L'ampoule de la source de lumière froide a atteint la fin de sa durée de vie,
1,0X122D,fr,L'interrupteur d'arrêt d'urgence du chariot chirurgical est déclenché,L'interrupteur d'arrêt d'urgence du chariot chirurgical est déclenché,
8,0X122D,fr,L'interrupteur d'arrêt d'urgence du chariot chirurgical est déclenché,L'interrupteur d'arrêt d'urgence du chariot chirurgical est déclenché,
1,0X588E,fr,,,
1,0X597D,fr,Appareil audio chirurgical non connecté,Appareil audio chirurgical non connecté,Veuillez contacter le service à la clientèle
1,0X598D,fr,Équipement audio anormal du côté chirurgical,Équipement audio anormal du côté chirurgical,Veuillez contacter le service à la clientèle
1,0X353D,fr,Veuillez débrancher le câble du chariot chirurgical en mode simulateur,Veuillez débrancher le câble du chariot chirurgical en mode simulateur,
1,0X352C,fr,Communication du simulateur interrompue,Communication du simulateur interrompue,Veuillez vérifier si le câble réseau est correctement connecté
1,0X023D,fr,Bras bloqué,Bras bloqué,
1,0X599D,fr,Veuillez confirmer le numéro de série du bras robot,Veuillez confirmer le numéro de série du bras robot,
1,0X129D,fr,Veuillez appuyer à nouveau sur la pédale de l'endoscope,Veuillez appuyer à nouveau sur la pédale de l'endoscope,
1,0X602E,fr,,,
1,0X602D,fr,,,Veuillez retourner à la page principale
1,0X603E,fr,,,
8,0X08AD,fr,Échec de la désactivation du bras,Échec de la désactivation du bras,Veuillez réessayer
8,0X08BD,fr,Échec d'activation du bras,Échec d'activation du bras,Veuillez réessayer
8,0X08CD,fr,Activation du bras,Activation du bras,
8,0X08DD,fr,Échec d'activation du bras,Échec d'activation du bras,
8,0X08ED,fr,Bras handicapé,Bras handicapé,
1,0X461D,fr,Bras d'endoscope verrouillé,Bras d'endoscope verrouillé,
6,0XB88D,fr,L’image dans l’image 3D plein écran n’est pas correctement connectée à la source d’entrée,L’image dans l’image 3D plein écran n’est pas correctement connectée à la source d’entrée,
1,0X462D,fr,Veuillez désactiver le mode de sensibilité à la fluorescence avant d'utiliser,Veuillez désactiver le mode de sensibilité à la fluorescence avant d'utiliser,
1,0X424D,fr,Local take,Local take,
1,0X425D,fr,Local give,Local give,
1,0X426D,fr,Local take all,Local take all,
8,0X424D,fr,Remote take,Remote take,
8,0X425D,fr,Remote give,Remote give,
8,0X426D,fr,Remote take all,Remote take all,
6,0XB65D,fr,Source d'entrée HDMI 1 non connectée,Source d'entrée HDMI 1 non connectée,
6,0XB66D,fr,Source d'entrée HDMI 2 non connectée,Source d'entrée HDMI 2 non connectée,
6,0XB67D,fr,Source d'entrée SDI 1 non connectée,Source d'entrée SDI 1 non connectée,
6,0XB68D,fr,Source d'entrée SDI 2 non connectée,Source d'entrée SDI 2 non connectée,
1,0X2EED,fr,,,Veuillez ne pas appuyer sur les pédales aux deux extrémités en même temps
8,0X2EED,fr,,,Veuillez ne pas appuyer sur les pédales aux deux extrémités en même temps
1,0X2FCD,fr,Pas de bras pour changer,Pas de bras pour changer,
8,0X2FCD,fr,Pas de bras pour changer,Pas de bras pour changer,
4,0X143D,fr,Batterie épuisée,Batterie épuisée,
4,0X144D,fr,Batterie faible,Batterie faible,
1,0X193D,fr,Déconnexion, nettoyage et inspection des câbles du dispositif de fermeture des parois des grands récipients,Déconnexion, nettoyage et inspection des câbles du dispositif de fermeture des parois des grands récipients,Veuillez inspecter les connexions.
1,0X192D,fr,Vérifiez s'il y a un dysfonctionnement du système d'entraînement du dispositif de fermeture des parois des grands récipients.,Vérifiez s'il y a un dysfonctionnement du système d'entraînement du dispositif de fermeture des parois des grands récipients.,Veuillez inspecter les connexions.
1,0X138D,fr,La réservation de l'agrafeuse a été utilisée, veuillez la remplacer.,La réservation de l'agrafeuse a été utilisée, veuillez la remplacer.,Modifier la réservation
1,0X137D,fr,L'agrafeuse a été retournée et complétée. Veuillez mettre à jour la réservation.,L'agrafeuse a été retournée et complétée. Veuillez mettre à jour la réservation.,Modifier la réservation
1,0X430D,fr,La fréquence d’images de l’écran est inadaptée à la chirurgie,La fréquence d’images de l’écran est inadaptée à la chirurgie,
1,0X429B,fr,ChangementAnormalSourceDonnées,ChangementAnormalSourceDonnées,veuillez vérifier les paramètres réseau
8,0X429B,fr,ChangementAnormalSourceDonnées,ChangementAnormalSourceDonnées,veuillez vérifier les paramètres réseau
1,0X611D,fr,MontageTrocartRéussi,MontageTrocartRéussi,
1,0X33FE,fr,Changements d'état du Tocar,Changements d'état du Tocar,
1,0XA01E,fr,Enregistrement du journal de démarrage,Enregistrement du journal de démarrage,
1,0XA02E,fr,Enregistrement du journal d'arrêt,Enregistrement du journal d'arrêt,
8,0XA01E,fr,Enregistrement du journal de démarrage,Enregistrement du journal de démarrage,
8,0XA02E,fr,Enregistrement du journal d'arrêt,Enregistrement du journal d'arrêt,
1,0X612D,fr,,,Veuillez retirer l’instrument
1,0X427D,fr,Local give all,Local give all,
8,0X427D,fr,Remote give all,Remote give all,
1,0X401D,fr,Mauvaise qualité du réseau,Mauvaise qualité du réseau,Aucune intervention chirurgicale autorisée
1,0X402D,fr,Mauvaise qualité du réseau,Mauvaise qualité du réseau,Opération non recommandée
1,0X403D,fr,Qualité moyenne du réseau,Qualité moyenne du réseau,Veuillez activer lentement et avec prudence
1,0X404D,fr,Qualité moyenne du réseau,Qualité moyenne du réseau,Veuillez activer lentement
1,0X463D,fr,EndoscopeEnMouvement,EndoscopeEnMouvement,S'il vous plaît, attendez
8,0X463D,fr,EndoscopeEnMouvement,EndoscopeEnMouvement,S'il vous plaît, attendez
1,0X464D,fr,CollisionBrasInstrument,CollisionBrasInstrument,Attention
1,0X623D,fr,ModeNormal,ModeNormal,
1,0X627D,fr,ModeFluorescence,ModeFluorescence,
1,0X629D,fr,FusionD’Images,FusionD’Images,
3,0X164D,fr,Protection de liaison,Protection de liaison,Veuillez ajuster le maître vers le haut
3,0X165D,fr,Protection de liaison,Protection de liaison,Veuillez abaisser la hauteur du moniteur
9,0X164D,fr,Protection de liaison,Protection de liaison,Veuillez ajuster le maître vers le haut
9,0X165D,fr,Protection de liaison,Protection de liaison,Veuillez abaisser la hauteur du moniteur
