subsystem,code,lang,short_message,user_hint,operation
6,0XB56D,it,Lo strumento ¨¨ troppo lontano dal centro del campo visivo,Lo strumento ¨¨ troppo lontano dal centro del campo visivo,
1,0x586D,it,Regolare la distanza tra il braccio {0} e il braccio {1},Regolare la distanza tra il braccio {0} e il braccio {1},
1,0x55CE,it,,,
6,0XB57D,it,Fallito configurare il parametro Immagini,Fallito configurare il parametro Immagini,Si prega di contattare il servizio clienti
6,0XB58A,it,Avvio anormale del controller dell'endoscopio,Avvio anormale del controller dell'endoscopio,Per favore riavviare il controller dell'endoscopio
6,0XB59A,it,Fallito configurare l'interfaccia del controller endoscopio,Fallito configurare l'interfaccia del controller endoscopio,Per favore riavviare il controller dell'endoscopio
1,0X456A,it,Eccezione dati,Fallito trasferire i parametri,Per favore controllare
8,0X456A,it,Eccezione dati,Fallito trasferire i parametri,Per favore controllare
1,0X457A,it,Eccezione dati,Fallito verificare i parametri,Per favore ricollegare
8,0X457A,it,Eccezione dati,Fallito verificare i parametri,Per favore ricollegare
1,0X458E,it,,,
1,0X459E,it,,,
1,0X131D,it,Fallito riavviare,Fallito riavviare,
8,0X131D,it,Fallito riavviare,Fallito riavviare,
1,0X453D,it,FPS ¨¨ basso,FPS ¨¨ basso,Per favore operare lentamente
8,0X453D,it,FPS ¨¨ basso,FPS ¨¨ basso,Per favore operare lentamente
1,0X587D,it,Il Master si sta riattivando,Il Master si sta riattivando,
1,0X88BE,it,,,
8,0X587D,it,Il Master si sta riattivando,Il Master si sta riattivando,
8,0X88BE,it,,,
1,0X103A,it,Faglia di rete,Connessione del cavo di rete del paziente fallito,Si prega di controllare e fare clic su RIMUOVI per ripristinare
1,0X104A,it,Faglia di rete,Collegamento cavo di emergenza fallito,Si prega di controllare e fare clic su RIMUOVI per ripristinare
1,0X105A,it,Faglia di hardware,Certificato di autorizzazione invalidato,Riavviare il sistema
8,0X105A,it,Faglia di hardware,Certificato di autorizzazione invalidato,Riavviare il sistema
1,0X588D,it,Dispositivo audio della console del chirurgo non connesso,Dispositivo audio della console del chirurgo non connesso,Si prega di contattare il servizio clienti
1,0X589D,it,Dispositivo audio controller endoscopio non collegato,Dispositivo audio controller endoscopio non collegato,Si prega di contattare il servizio clienti
1,0X591D,it,Eccezione servizio audio,Eccezione servizio audio,Si prega di contattare il servizio clienti
1,0X592D,it,Il servizio di controllo dell'interfaccia della console del chirurgo ¨¨ anormale,Il servizio di controllo dell'interfaccia della console del chirurgo ¨¨ anormale,Si prega di contattare il servizio clienti
1,0X593D,it,Strumento troppo alto, per favore regolare verso il basso,Strumento troppo alto, per favore regolare verso il basso,
1,0X594D,it,Interferenza tra sinistra e destra,Interferenza tra sinistra e destra,Per favore regolare
1,0X88DE,it,,,
8,0X594D,it,Interferenza tra sinistra e destra,Interferenza tra sinistra e destra,Per favore regolare
1,0X072A,it,Funzionamento troppo rapido,Spremere troppo,Si prega di controllare e fare clic su RIMUOVI per ripristinare
1,0X072D,it,Spremere troppo,Spremere troppo,
1,0X073A,it,Faglia di hardware,Anomalia della sala,Si prega di controllare e fare clic su RIMUOVI per ripristinare
8,0X072A,it,Funzionamento troppo rapido,Spremere troppo,Si prega di controllare e fare clic su RIMUOVI per ripristinare
8,0X072D,it,Spremere troppo,Spremere troppo,
8,0X073A,it,Faglia di hardware,Anomalia della sala,Si prega di controllare e fare clic su RIMUOVI per ripristinare
1,0X595D,it,Il dispositivo audio della console del chirurgo ¨¨ anormale,Il dispositivo audio della console del chirurgo ¨¨ anormale,Si prega di contattare il servizio clienti
1,0X596D,it,Dispositivo audio controller endoscopio ¨¨ anormale,Dispositivo audio controller endoscopio ¨¨ anormale,Si prega di contattare il servizio clienti
1,0X460D,it,Il funzionamento non ¨¨ consentito durante l'interruttore di comando,Il funzionamento non ¨¨ consentito durante l'interruttore di comando,
8,0X460D,it,Il funzionamento non ¨¨ consentito durante l'interruttore di comando,Il funzionamento non ¨¨ consentito durante l'interruttore di comando,
6,0XB60D,it,Collegamento anomalo della trave guida,Collegamento anomalo della trave guida,Si prega di verificare la connessione
6,0XB61D,it,Collegamento anomalo della linea di controllo della sorgente di luce fredda,Collegamento anomalo della linea di controllo della sorgente di luce fredda,Si prega di verificare la connessione
1,0X597E,it,Cambiamenti nel segnale dell'attrezzatura per l'allenamento,Cambiamenti nel segnale dell'attrezzatura per l'allenamento,
6,0XB62D,it,La temperatura della sorgente di luce fredda ¨¨ troppo alta,La temperatura della sorgente di luce fredda ¨¨ troppo alta,
6,0XB63D,it,La durata della lampadina con sorgente di luce fredda si sta avvicinando alla sua durata utile,La durata della lampadina con sorgente di luce fredda si sta avvicinando alla sua durata utile,
6,0XB64D,it,La lampadina della sorgente di luce fredda ha raggiunto il termine della sua durata utile,La lampadina della sorgente di luce fredda ha raggiunto il termine della sua durata utile,
1,0X122D,it,L'interruttore di arresto di emergenza del carrello chirurgico ¨¨ attivato,L'interruttore di arresto di emergenza del carrello chirurgico ¨¨ attivato,
8,0X122D,it,L'interruttore di arresto di emergenza del carrello chirurgico ¨¨ attivato,L'interruttore di arresto di emergenza del carrello chirurgico ¨¨ attivato,
1,0X588E,it,Registro del tipo di intervento chirurgico,Registro del tipo di intervento chirurgico,
1,0X597D,it,Dispositivo audio chirurgico non collegato,Dispositivo audio chirurgico non collegato,Si prega di contattare il servizio clienti
1,0X598D,it,Apparecchiatura audio anomala all'estremit¨¤ chirurgica,Apparecchiatura audio anomala all'estremit¨¤ chirurgica,Si prega di contattare il servizio clienti
1,0X353D,it,Scollegare il cavo dal carrello chirurgico in modalit¨¤ simulatore,Scollegare il cavo dal carrello chirurgico in modalit¨¤ simulatore,
1,0X352C,it,Comunicazione del simulatore interrotta,Comunicazione del simulatore interrotta,Verificare se il cavo di rete ¨¨ collegato correttamente
1,0X023D,it,Il braccio ¨¨ bloccato,Il braccio ¨¨ bloccato,
1,0X599D,it,Si prega di controllare il numero di serie del braccio,Si prega di controllare il numero di serie del braccio,
1,0X129D,it,Si prega di premere nuovamente il pedale dell'endoscopio,Si prega di premere nuovamente il pedale dell'endoscopio,
1,0X602E,it,,,
1,0X602D,it,,,Per favore torna alla pagina principale
1,0X603E,it,,,
8,0X08AD,it,Disabilitazione braccio fallito,Disabilitazione braccio fallito,Si prega di riprovare
8,0X08BD,it,Attivazione braccio fallito,Attivazione braccio fallito,Si prega di riprovare
8,0X08CD,it,Abilitazione braccio,Abilitazione braccio,
8,0X08DD,it,Attivazione braccio fallito,Attivazione braccio fallito,
8,0X08ED,it,Braccio sta disabilitato,Braccio sta disabilitato,
1,0X461D,it,Braccio dell'endoscopio bloccato,Braccio dell'endoscopio bloccato,
6,0XB88D,it,L'immagine nell'immagine a schermo intero 3D non ¨¨ collegata correttamente alla sorgente di ingresso,L'immagine nell'immagine a schermo intero 3D non ¨¨ collegata correttamente alla sorgente di ingresso,
1,0X462D,it,Si prega di disattivare la modalit¨¤ di sensibilit¨¤ alla fluorescenza prima dell'uso,Si prega di disattivare la modalit¨¤ di sensibilit¨¤ alla fluorescenza prima dell'uso,
1,0X424D,it,Local take,Local take,
1,0X425D,it,Local give,Local give,
1,0X426D,it,Local take all,Local take all,
8,0X424D,it,Remote take,Remote take,
8,0X425D,it,Remote give,Remote give,
8,0X426D,it,Remote take all,Remote take all,
6,0XB65D,it,Sorgente di ingresso HDMI 1 non connessa,Sorgente di ingresso HDMI 1 non connessa,
6,0XB66D,it,Sorgente di ingresso HDMI 2 non connessa,Sorgente di ingresso HDMI 2 non connessa,
6,0XB67D,it,Sorgente di ingresso SDI 1 non connessa,Sorgente di ingresso SDI 1 non connessa,
6,0XB68D,it,Sorgente di ingresso SDI 2 non connessa,Sorgente di ingresso SDI 2 non connessa,
1,0X2EED,it,,,Si prega di non premere i pedali su entrambe le estremit¨¤ contemporaneamente
8,0X2EED,it,,,Si prega di non premere i pedali su entrambe le estremit¨¤ contemporaneamente
1,0X2FCD,it,Nessun braccio da cambiare,Nessun braccio da cambiare,
8,0X2FCD,it,Nessun braccio da cambiare,Nessun braccio da cambiare,
4,0X143D,it,Batteria esaurita,Batteria esaurita,
4,0X144D,it,Batteria scarica,Batteria scarica,
1,0X193D,it,Scollegamento, pulizia e ispezione dei cavi del dispositivo di chiusura della parete del grande vaso,Scollegamento, pulizia e ispezione dei cavi del dispositivo di chiusura della parete del grande vaso,Si prega di ispezionare i collegamenti.
1,0X192D,it,Controllare se c'¨¨ un malfunzionamento nel driver del dispositivo di chiusura del grande vaso,Controllare se c'¨¨ un malfunzionamento nel driver del dispositivo di chiusura del grande vaso,Si prega di ispezionare i collegamenti.
1,0X138D,it,La prenotazione della spillatrice ¨¨ stata utilizzata, sostituiscila,La prenotazione della spillatrice ¨¨ stata utilizzata, sostituiscila,Cambia prenotazione
1,0X137D,it,La spillatrice ¨¨ stata restituita e completata. Aggiorna la prenotazione,La spillatrice ¨¨ stata restituita e completata. Aggiorna la prenotazione,Cambia prenotazione
1,0X430D,it,La frequenza del frame dello schermo non ¨¨ adatta all'intervento,La frequenza del frame dello schermo non ¨¨ adatta all'intervento,
1,0X429B,it,Cambio anomalo della fonte dati,Cambio anomalo della fonte dati,si prega di controllare le impostazioni di rete
8,0X429B,it,Cambio anomalo della fonte dati,Cambio anomalo della fonte dati,si prega di controllare le impostazioni di rete
1,0X611D,it,Trocar montage geslaagd,Trocar montage geslaagd,
1,0X33FE,it,Modifiche allo stato di Tocar,Modifiche allo stato di Tocar,
1,0XA01E,it,Registro di avvio,Registro di avvio,
1,0XA02E,it,Registro di arresto,Registro di arresto,
8,0XA01E,it,Registro di avvio,Registro di avvio,
8,0XA02E,it,Registro di arresto,Registro di arresto,
1,0X612D,it,,,Si prega di rimuovere lo strumento
1,0X427D,it,Local give all,Local give all,
8,0X427D,it,Remote give all,Remote give all,
1,0X401D,it,Scarsa qualit¨¤ della rete,Scarsa qualit¨¤ della rete,Non ¨¨ consentito l'intervento chirurgico
1,0X402D,it,Scarsa qualit¨¤ della rete,Scarsa qualit¨¤ della rete,Il funzionamento sconsigliata
1,0X403D,it,Qualit¨¤ di rete media,Qualit¨¤ di rete media,Per favore agisca lentamente con cautela
1,0X404D,it,Qualit¨¤ media della rete,Qualit¨¤ media della rete,Per favore operare lentamente
1,0X463D,it,Endoscopio in movimento,Endoscopio in movimento,attendere prego
8,0X463D,it,Endoscopio in movimento,Endoscopio in movimento,attendere prego
1,0X464D,it,Collisione braccio strumento,Collisione braccio strumento,Attenzione
1,0X623D,it,Modalit¨¤ normale,Modalit¨¤ normale,
1,0X627D,it,Modalit¨¤ fluorescenza,Modalit¨¤ fluorescenza,
1,0X629D,it,Fusione immagine,Fusione immagine,
3,0X164D,it,Protezione del collegamento,Protezione del collegamento,Si prega di alzare il master
3,0X165D,it,Protezione del collegamento,Protezione del collegamento,Si prega di abbassare l'altezza del monitor
9,0X164D,it,Protezione del collegamento,Protezione del collegamento,Si prega di alzare il master
9,0X165D,it,Protezione del collegamento,Protezione del collegamento,Si prega di abbassare l'altezza del monitor
